movieId,userId,rating,original_title
187,187,4.0,La passion de Jeanne d'Arc
185,185,4.0,La passion de Jeanne d'Arc
182,182,5.0,La passion de Jeanne d'Arc
177,177,5.0,La passion de Jeanne d'Arc
173,173,4.0,La passion de Jeanne d'Arc
169,169,5.0,La passion de Jeanne d'Arc
168,168,4.0,La passion de Jeanne d'Arc
165,165,4.0,La passion de Jeanne d'Arc
163,163,3.0,La passion de Jeanne d'Arc
162,162,3.0,La passion de Jeanne d'Arc
159,159,3.5,La passion de Jeanne d'Arc
157,157,3.0,La passion de Jeanne d'Arc
155,155,2.0,La passion de Jeanne d'Arc
154,154,5.0,La passion de Jeanne d'Arc
152,152,4.0,La passion de Jeanne d'Arc
150,150,4.0,La passion de Jeanne d'Arc
149,149,3.5,La passion de Jeanne d'Arc
148,148,3.5,La passion de Jeanne d'Arc
146,146,3.5,La passion de Jeanne d'Arc
145,145,5.0,La passion de Jeanne d'Arc
138,138,0.5,La passion de Jeanne d'Arc
136,136,4.0,La passion de Jeanne d'Arc
134,134,4.5,La passion de Jeanne d'Arc
130,130,1.5,La passion de Jeanne d'Arc
128,128,5.0,La passion de Jeanne d'Arc
125,125,3.0,La passion de Jeanne d'Arc
121,121,5.0,La passion de Jeanne d'Arc
120,120,3.5,La passion de Jeanne d'Arc
119,119,3.0,La passion de Jeanne d'Arc
118,118,4.0,La passion de Jeanne d'Arc
112,112,4.0,La passion de Jeanne d'Arc
110,110,5.0,La passion de Jeanne d'Arc
105,105,2.5,La passion de Jeanne d'Arc
103,103,2.0,La passion de Jeanne d'Arc
102,102,2.0,La passion de Jeanne d'Arc
100,100,3.0,La passion de Jeanne d'Arc
95,95,4.0,La passion de Jeanne d'Arc
94,94,2.0,La passion de Jeanne d'Arc
92,92,2.0,La passion de Jeanne d'Arc
90,90,2.0,La passion de Jeanne d'Arc
89,89,4.0,La passion de Jeanne d'Arc
88,88,3.5,La passion de Jeanne d'Arc
87,87,3.0,La passion de Jeanne d'Arc
86,86,2.0,La passion de Jeanne d'Arc
80,80,4.0,La passion de Jeanne d'Arc
79,79,2.5,La passion de Jeanne d'Arc
78,78,4.0,La passion de Jeanne d'Arc
77,77,3.5,La passion de Jeanne d'Arc
73,73,3.5,La passion de Jeanne d'Arc
70,70,4.0,La passion de Jeanne d'Arc
68,68,3.5,La passion de Jeanne d'Arc
67,67,4.0,La passion de Jeanne d'Arc
55,55,5.0,La passion de Jeanne d'Arc
50,50,4.0,La passion de Jeanne d'Arc
49,49,4.0,La passion de Jeanne d'Arc
44,44,5.0,La passion de Jeanne d'Arc
42,42,4.5,La passion de Jeanne d'Arc
41,41,4.0,La passion de Jeanne d'Arc
30,30,4.0,La passion de Jeanne d'Arc
26,26,3.5,La passion de Jeanne d'Arc
25,25,4.0,La passion de Jeanne d'Arc
24,24,4.0,La passion de Jeanne d'Arc
23,23,3.5,La passion de Jeanne d'Arc
21,21,3.0,La passion de Jeanne d'Arc
20,20,5.0,La passion de Jeanne d'Arc
19,19,3.0,La passion de Jeanne d'Arc
18,18,3.0,La passion de Jeanne d'Arc
15,15,2.5,La passion de Jeanne d'Arc
7,7,3.0,La passion de Jeanne d'Arc
605,605,1.0,Das Cabinet des Dr. Caligari
564,564,4.0,Das Cabinet des Dr. Caligari
548,548,3.0,Das Cabinet des Dr. Caligari
536,536,3.0,Das Cabinet des Dr. Caligari
518,518,3.0,Das Cabinet des Dr. Caligari
447,447,1.0,Das Cabinet des Dr. Caligari
396,396,3.0,Das Cabinet des Dr. Caligari
294,294,3.0,Das Cabinet des Dr. Caligari
285,285,3.0,Das Cabinet des Dr. Caligari
254,254,3.0,Das Cabinet des Dr. Caligari
168,168,2.0,Das Cabinet des Dr. Caligari
85,85,4.0,Das Cabinet des Dr. Caligari
642,642,5.0,Broken Blossoms
614,614,5.0,Broken Blossoms
597,597,5.0,Broken Blossoms
595,595,5.0,Broken Blossoms
587,587,5.0,Broken Blossoms
582,582,4.5,Broken Blossoms
580,580,4.0,Broken Blossoms
575,575,5.0,Broken Blossoms
569,569,5.0,Broken Blossoms
547,547,5.0,Broken Blossoms
537,537,5.0,Broken Blossoms
533,533,4.0,Broken Blossoms
529,529,5.0,Broken Blossoms
528,528,4.5,Broken Blossoms
518,518,5.0,Broken Blossoms
509,509,3.0,Broken Blossoms
505,505,3.5,Broken Blossoms
481,481,4.0,Broken Blossoms
474,474,5.0,Broken Blossoms
472,472,4.0,Broken Blossoms
468,468,3.5,Broken Blossoms
466,466,5.0,Broken Blossoms
461,461,3.5,Broken Blossoms
460,460,5.0,Broken Blossoms
452,452,3.0,Broken Blossoms
431,431,4.5,Broken Blossoms
394,394,3.5,Broken Blossoms
387,387,5.0,Broken Blossoms
382,382,5.0,Broken Blossoms
363,363,5.0,Broken Blossoms
358,358,5.0,Broken Blossoms
342,342,4.0,Broken Blossoms
330,330,4.0,Broken Blossoms
328,328,4.0,Broken Blossoms
311,311,2.5,Broken Blossoms
306,306,5.0,Broken Blossoms
294,294,5.0,Broken Blossoms
281,281,4.5,Broken Blossoms
278,278,3.0,Broken Blossoms
265,265,5.0,Broken Blossoms
262,262,3.0,Broken Blossoms
254,254,4.0,Broken Blossoms
242,242,5.0,Broken Blossoms
236,236,4.5,Broken Blossoms
222,222,5.0,Broken Blossoms
216,216,4.0,Broken Blossoms
215,215,3.0,Broken Blossoms
212,212,3.0,Broken Blossoms
207,207,0.5,Broken Blossoms
195,195,3.0,Broken Blossoms
178,178,3.0,Broken Blossoms
137,137,4.0,Broken Blossoms
130,130,4.5,Broken Blossoms
102,102,5.0,Broken Blossoms
99,99,4.0,Broken Blossoms
97,97,4.5,Broken Blossoms
81,81,3.5,Broken Blossoms
75,75,3.0,Broken Blossoms
45,45,4.0,Broken Blossoms
30,30,4.0,Broken Blossoms
28,28,5.0,Broken Blossoms
23,23,4.5,Broken Blossoms
21,21,3.0,Broken Blossoms
15,15,5.0,Broken Blossoms
575,575,1.0,Hercules in New York
353,353,3.0,Highlander II: The Quickening
150,150,4.0,Highlander II: The Quickening
580,580,3.5,Kafka
564,564,2.0,Kafka
529,529,3.0,Kafka
520,520,2.5,Kafka
493,493,4.0,Kafka
452,452,3.0,Kafka
407,407,3.0,Kafka
358,358,1.0,Kafka
306,306,3.0,Kafka
292,292,5.0,Kafka
133,133,3.5,Kafka
119,119,2.0,Kafka
78,78,4.0,Kafka
614,614,5.0,Kindergarten Cop
608,608,5.0,Kindergarten Cop
605,605,4.0,Kindergarten Cop
597,597,5.0,Kindergarten Cop
587,587,3.5,Kindergarten Cop
585,585,5.0,Kindergarten Cop
547,547,3.0,Kindergarten Cop
537,537,4.0,Kindergarten Cop
529,529,5.0,Kindergarten Cop
474,474,4.0,Kindergarten Cop
472,472,5.0,Kindergarten Cop
468,468,4.0,Kindergarten Cop
405,405,4.5,Kindergarten Cop
387,387,5.0,Kindergarten Cop
358,358,5.0,Kindergarten Cop
351,351,4.0,Kindergarten Cop
311,311,2.0,Kindergarten Cop
240,240,4.5,Kindergarten Cop
236,236,4.5,Kindergarten Cop
232,232,4.0,Kindergarten Cop
195,195,3.0,Kindergarten Cop
178,178,2.5,Kindergarten Cop
99,99,4.0,Kindergarten Cop
96,96,5.0,Kindergarten Cop
56,56,4.0,Kindergarten Cop
19,19,5.0,Kindergarten Cop
165,165,5.0,Knight Moves
642,642,3.0,Ultimo tango a Parigi
564,564,4.0,Ultimo tango a Parigi
510,510,4.0,Ultimo tango a Parigi
509,509,4.0,Ultimo tango a Parigi
493,493,4.0,Ultimo tango a Parigi
452,452,4.0,Ultimo tango a Parigi
407,407,4.0,Ultimo tango a Parigi
391,391,5.0,Ultimo tango a Parigi
240,240,4.5,Ultimo tango a Parigi
220,220,4.0,Ultimo tango a Parigi
452,452,2.0,Lorenzo's Oil
587,587,4.0,Mr. Destiny
575,575,2.0,Mr. Destiny
564,564,5.0,Mr. Destiny
547,547,5.0,Mr. Destiny
468,468,3.0,Mr. Destiny
452,452,3.0,Mr. Destiny
427,427,5.0,Mr. Destiny
306,306,4.0,Mr. Destiny
222,222,3.0,Mr. Destiny
564,564,5.0,The Night of the Hunter
558,558,5.0,The Night of the Hunter
518,518,5.0,The Night of the Hunter
564,564,3.0,Only the Lonely
452,452,3.0,Only the Lonely
427,427,4.0,Only the Lonely
30,30,5.0,Only the Lonely
656,656,5.0,バトル・ロワイアル
653,653,4.0,バトル・ロワイアル
645,645,1.0,バトル・ロワイアル
626,626,3.0,バトル・ロワイアル
598,598,3.0,バトル・ロワイアル
596,596,4.5,バトル・ロワイアル
574,574,4.0,バトル・ロワイアル
569,569,2.0,バトル・ロワイアル
564,564,2.0,バトル・ロワイアル
558,558,4.0,バトル・ロワイアル
547,547,4.5,バトル・ロワイアル
546,546,4.5,バトル・ロワイアル
534,534,4.0,バトル・ロワイアル
523,523,4.0,バトル・ロワイアル
505,505,4.0,バトル・ロワイアル
472,472,3.0,バトル・ロワイアル
466,466,4.0,バトル・ロワイアル
463,463,2.0,バトル・ロワイアル
462,462,3.5,バトル・ロワイアル
461,461,2.5,バトル・ロワイアル
452,452,4.0,バトル・ロワイアル
444,444,3.0,バトル・ロワイアル
427,427,4.0,バトル・ロワイアル
407,407,5.0,バトル・ロワイアル
405,405,0.5,バトル・ロワイアル
386,386,3.0,バトル・ロワイアル
380,380,3.0,バトル・ロワイアル
368,368,5.0,バトル・ロワイアル
345,345,2.0,バトル・ロワイアル
323,323,3.5,バトル・ロワイアル
322,322,3.0,バトル・ロワイアル
313,313,3.0,バトル・ロワイアル
311,311,3.5,バトル・ロワイアル
306,306,4.0,バトル・ロワイアル
293,293,1.5,バトル・ロワイアル
292,292,3.5,バトル・ロワイアル
248,248,4.0,バトル・ロワイアル
245,245,3.0,バトル・ロワイアル
243,243,2.5,バトル・ロワイアル
242,242,5.0,バトル・ロワイアル
240,240,3.5,バトル・ロワイアル
235,235,4.5,バトル・ロワイアル
220,220,4.0,バトル・ロワイアル
214,214,5.0,バトル・ロワイアル
212,212,3.5,バトル・ロワイアル
198,198,1.5,バトル・ロワイアル
190,190,5.0,バトル・ロワイアル
189,189,4.0,バトル・ロワイアル
187,187,5.0,バトル・ロワイアル
149,149,4.0,バトル・ロワイアル
148,148,3.5,バトル・ロワイアル
128,128,3.0,バトル・ロワイアル
118,118,4.0,バトル・ロワイアル
115,115,4.5,バトル・ロワイアル
107,107,3.5,バトル・ロワイアル
105,105,3.5,バトル・ロワイアル
102,102,2.0,バトル・ロワイアル
93,93,3.0,バトル・ロワイアル
83,83,4.5,バトル・ロワイアル
63,63,5.0,バトル・ロワイアル
30,30,4.0,バトル・ロワイアル
23,23,5.0,バトル・ロワイアル
22,22,2.5,バトル・ロワイアル
15,15,2.0,バトル・ロワイアル
12,12,3.0,バトル・ロワイアル
5,5,3.5,バトル・ロワイアル
564,564,4.0,The Real McCoy
575,575,1.0,Vivre sa vie: film en douze tableaux
534,534,3.0,Vivre sa vie: film en douze tableaux
285,285,1.0,Vivre sa vie: film en douze tableaux
609,609,1.0,Wild at Heart
510,510,5.0,Wild at Heart
330,330,4.0,Wild at Heart
15,15,1.0,Wild at Heart
628,628,4.0,What's New Pussycat?
624,624,5.0,What's New Pussycat?
607,607,4.0,What's New Pussycat?
596,596,3.5,What's New Pussycat?
587,587,3.5,What's New Pussycat?
423,423,3.5,What's New Pussycat?
405,405,3.5,What's New Pussycat?
340,340,4.0,What's New Pussycat?
339,339,4.0,What's New Pussycat?
328,328,3.0,What's New Pussycat?
196,196,3.0,What's New Pussycat?
102,102,4.0,What's New Pussycat?
73,73,4.5,What's New Pussycat?
23,23,3.5,What's New Pussycat?
638,638,3.5,Birdman of Alcatraz
597,597,4.0,Birdman of Alcatraz
585,585,5.0,Birdman of Alcatraz
575,575,5.0,Birdman of Alcatraz
547,547,5.0,Birdman of Alcatraz
537,537,5.0,Birdman of Alcatraz
529,529,2.0,Birdman of Alcatraz
505,505,3.5,Birdman of Alcatraz
474,474,5.0,Birdman of Alcatraz
472,472,3.0,Birdman of Alcatraz
468,468,3.5,Birdman of Alcatraz
466,466,5.0,Birdman of Alcatraz
460,460,5.0,Birdman of Alcatraz
452,452,4.0,Birdman of Alcatraz
436,436,4.0,Birdman of Alcatraz
431,431,4.5,Birdman of Alcatraz
420,420,5.0,Birdman of Alcatraz
387,387,5.0,Birdman of Alcatraz
358,358,5.0,Birdman of Alcatraz
342,342,5.0,Birdman of Alcatraz
311,311,2.0,Birdman of Alcatraz
294,294,4.0,Birdman of Alcatraz
265,265,5.0,Birdman of Alcatraz
242,242,5.0,Birdman of Alcatraz
240,240,4.5,Birdman of Alcatraz
236,236,3.0,Birdman of Alcatraz
232,232,5.0,Birdman of Alcatraz
220,220,5.0,Birdman of Alcatraz
195,195,3.0,Birdman of Alcatraz
137,137,4.0,Birdman of Alcatraz
102,102,5.0,Birdman of Alcatraz
99,99,4.0,Birdman of Alcatraz
93,93,5.0,Birdman of Alcatraz
30,30,5.0,Birdman of Alcatraz
28,28,5.0,Birdman of Alcatraz
23,23,4.5,Birdman of Alcatraz
19,19,5.0,Birdman of Alcatraz
665,665,3.0,Aguirre, der Zorn Gottes
664,664,4.0,Aguirre, der Zorn Gottes
654,654,4.5,Aguirre, der Zorn Gottes
624,624,4.0,Aguirre, der Zorn Gottes
608,608,4.0,Aguirre, der Zorn Gottes
607,607,4.0,Aguirre, der Zorn Gottes
605,605,3.0,Aguirre, der Zorn Gottes
598,598,3.0,Aguirre, der Zorn Gottes
597,597,2.0,Aguirre, der Zorn Gottes
594,594,2.0,Aguirre, der Zorn Gottes
585,585,4.0,Aguirre, der Zorn Gottes
577,577,4.5,Aguirre, der Zorn Gottes
574,574,4.5,Aguirre, der Zorn Gottes
570,570,4.0,Aguirre, der Zorn Gottes
569,569,4.0,Aguirre, der Zorn Gottes
564,564,3.0,Aguirre, der Zorn Gottes
550,550,4.0,Aguirre, der Zorn Gottes
545,545,1.0,Aguirre, der Zorn Gottes
525,525,5.0,Aguirre, der Zorn Gottes
518,518,4.0,Aguirre, der Zorn Gottes
509,509,3.0,Aguirre, der Zorn Gottes
486,486,4.0,Aguirre, der Zorn Gottes
480,480,4.5,Aguirre, der Zorn Gottes
472,472,3.0,Aguirre, der Zorn Gottes
463,463,4.0,Aguirre, der Zorn Gottes
461,461,4.0,Aguirre, der Zorn Gottes
457,457,2.0,Aguirre, der Zorn Gottes
452,452,3.0,Aguirre, der Zorn Gottes
442,442,4.5,Aguirre, der Zorn Gottes
439,439,4.0,Aguirre, der Zorn Gottes
431,431,4.0,Aguirre, der Zorn Gottes
423,423,3.0,Aguirre, der Zorn Gottes
405,405,4.5,Aguirre, der Zorn Gottes
398,398,4.0,Aguirre, der Zorn Gottes
394,394,4.0,Aguirre, der Zorn Gottes
388,388,4.0,Aguirre, der Zorn Gottes
384,384,4.0,Aguirre, der Zorn Gottes
380,380,4.0,Aguirre, der Zorn Gottes
371,371,4.0,Aguirre, der Zorn Gottes
367,367,4.5,Aguirre, der Zorn Gottes
358,358,4.0,Aguirre, der Zorn Gottes
353,353,3.5,Aguirre, der Zorn Gottes
346,346,5.0,Aguirre, der Zorn Gottes
311,311,4.0,Aguirre, der Zorn Gottes
303,303,2.0,Aguirre, der Zorn Gottes
298,298,5.0,Aguirre, der Zorn Gottes
292,292,4.0,Aguirre, der Zorn Gottes
286,286,4.0,Aguirre, der Zorn Gottes
285,285,4.0,Aguirre, der Zorn Gottes
282,282,4.5,Aguirre, der Zorn Gottes
268,268,4.5,Aguirre, der Zorn Gottes
247,247,4.0,Aguirre, der Zorn Gottes
243,243,3.5,Aguirre, der Zorn Gottes
242,242,5.0,Aguirre, der Zorn Gottes
239,239,4.0,Aguirre, der Zorn Gottes
236,236,0.5,Aguirre, der Zorn Gottes
232,232,4.0,Aguirre, der Zorn Gottes
217,217,4.0,Aguirre, der Zorn Gottes
214,214,3.0,Aguirre, der Zorn Gottes
213,213,2.5,Aguirre, der Zorn Gottes
212,212,3.5,Aguirre, der Zorn Gottes
195,195,1.0,Aguirre, der Zorn Gottes
189,189,3.0,Aguirre, der Zorn Gottes
187,187,2.5,Aguirre, der Zorn Gottes
178,178,3.5,Aguirre, der Zorn Gottes
177,177,5.0,Aguirre, der Zorn Gottes
159,159,4.0,Aguirre, der Zorn Gottes
150,150,3.5,Aguirre, der Zorn Gottes
134,134,4.0,Aguirre, der Zorn Gottes
130,130,3.0,Aguirre, der Zorn Gottes
125,125,4.0,Aguirre, der Zorn Gottes
124,124,3.0,Aguirre, der Zorn Gottes
120,120,3.5,Aguirre, der Zorn Gottes
119,119,4.0,Aguirre, der Zorn Gottes
105,105,3.5,Aguirre, der Zorn Gottes
102,102,2.0,Aguirre, der Zorn Gottes
101,101,3.5,Aguirre, der Zorn Gottes
97,97,3.0,Aguirre, der Zorn Gottes
83,83,1.5,Aguirre, der Zorn Gottes
77,77,3.5,Aguirre, der Zorn Gottes
74,74,4.0,Aguirre, der Zorn Gottes
73,73,4.0,Aguirre, der Zorn Gottes
66,66,5.0,Aguirre, der Zorn Gottes
57,57,5.0,Aguirre, der Zorn Gottes
56,56,1.0,Aguirre, der Zorn Gottes
43,43,2.0,Aguirre, der Zorn Gottes
38,38,3.0,Aguirre, der Zorn Gottes
30,30,4.0,Aguirre, der Zorn Gottes
15,15,3.0,Aguirre, der Zorn Gottes
4,4,5.0,Aguirre, der Zorn Gottes
664,664,4.5,La belle et la bête
659,659,3.0,La belle et la bête
657,657,3.0,La belle et la bête
654,654,4.5,La belle et la bête
649,649,3.0,La belle et la bête
641,641,3.0,La belle et la bête
640,640,3.0,La belle et la bête
636,636,4.0,La belle et la bête
627,627,3.5,La belle et la bête
624,624,3.0,La belle et la bête
623,623,4.0,La belle et la bête
607,607,3.5,La belle et la bête
605,605,4.0,La belle et la bête
603,603,3.0,La belle et la bête
597,597,3.0,La belle et la bête
596,596,3.5,La belle et la bête
593,593,4.0,La belle et la bête
588,588,3.0,La belle et la bête
585,585,2.0,La belle et la bête
584,584,3.5,La belle et la bête
580,580,2.5,La belle et la bête
577,577,3.5,La belle et la bête
574,574,3.0,La belle et la bête
570,570,5.0,La belle et la bête
564,564,2.0,La belle et la bête
561,561,3.5,La belle et la bête
560,560,4.0,La belle et la bête
559,559,4.0,La belle et la bête
558,558,4.0,La belle et la bête
555,555,3.0,La belle et la bête
551,551,4.0,La belle et la bête
550,550,3.0,La belle et la bête
548,548,3.0,La belle et la bête
543,543,5.0,La belle et la bête
537,537,3.0,La belle et la bête
534,534,4.0,La belle et la bête
524,524,2.5,La belle et la bête
523,523,4.5,La belle et la bête
520,520,3.5,La belle et la bête
518,518,4.0,La belle et la bête
516,516,3.0,La belle et la bête
514,514,3.0,La belle et la bête
507,507,4.0,La belle et la bête
506,506,3.0,La belle et la bête
502,502,3.0,La belle et la bête
496,496,5.0,La belle et la bête
490,490,4.0,La belle et la bête
487,487,5.0,La belle et la bête
484,484,4.0,La belle et la bête
483,483,4.0,La belle et la bête
480,480,3.5,La belle et la bête
468,468,3.0,La belle et la bête
466,466,1.0,La belle et la bête
461,461,2.0,La belle et la bête
459,459,4.0,La belle et la bête
458,458,4.5,La belle et la bête
457,457,1.5,La belle et la bête
455,455,4.0,La belle et la bête
452,452,3.0,La belle et la bête
434,434,4.0,La belle et la bête
430,430,4.5,La belle et la bête
418,418,3.5,La belle et la bête
416,416,3.0,La belle et la bête
413,413,4.0,La belle et la bête
410,410,5.0,La belle et la bête
405,405,2.0,La belle et la bête
398,398,4.0,La belle et la bête
396,396,5.0,La belle et la bête
394,394,4.5,La belle et la bête
390,390,2.0,La belle et la bête
388,388,4.0,La belle et la bête
384,384,4.0,La belle et la bête
383,383,4.0,La belle et la bête
361,361,3.0,La belle et la bête
355,355,3.5,La belle et la bête
353,353,1.5,La belle et la bête
346,346,4.0,La belle et la bête
345,345,2.0,La belle et la bête
343,343,4.0,La belle et la bête
338,338,4.0,La belle et la bête
329,329,4.0,La belle et la bête
328,328,2.5,La belle et la bête
318,318,4.0,La belle et la bête
313,313,4.0,La belle et la bête
312,312,4.0,La belle et la bête
311,311,3.0,La belle et la bête
308,308,5.0,La belle et la bête
306,306,3.0,La belle et la bête
295,295,4.5,La belle et la bête
294,294,4.0,La belle et la bête
292,292,4.0,La belle et la bête
287,287,5.0,La belle et la bête
284,284,4.0,La belle et la bête
282,282,4.0,La belle et la bête
281,281,3.0,La belle et la bête
275,275,4.5,La belle et la bête
268,268,3.5,La belle et la bête
261,261,3.5,La belle et la bête
256,256,1.0,La belle et la bête
255,255,3.0,La belle et la bête
252,252,4.0,La belle et la bête
247,247,5.0,La belle et la bête
243,243,3.0,La belle et la bête
242,242,4.0,La belle et la bête
240,240,3.5,La belle et la bête
235,235,5.0,La belle et la bête
233,233,3.0,La belle et la bête
223,223,3.0,La belle et la bête
220,220,4.0,La belle et la bête
215,215,3.0,La belle et la bête
214,214,3.0,La belle et la bête
213,213,3.0,La belle et la bête
212,212,3.0,La belle et la bête
211,211,4.0,La belle et la bête
201,201,4.0,La belle et la bête
200,200,3.5,La belle et la bête
188,188,3.0,La belle et la bête
176,176,2.5,La belle et la bête
168,168,3.0,La belle et la bête
165,165,3.5,La belle et la bête
163,163,3.0,La belle et la bête
162,162,3.0,La belle et la bête
161,161,3.0,La belle et la bête
157,157,3.5,La belle et la bête
154,154,5.0,La belle et la bête
150,150,3.5,La belle et la bête
148,148,4.0,La belle et la bête
141,141,3.0,La belle et la bête
134,134,4.5,La belle et la bête
130,130,2.0,La belle et la bête
127,127,4.0,La belle et la bête
125,125,4.0,La belle et la bête
120,120,3.5,La belle et la bête
119,119,3.0,La belle et la bête
112,112,2.0,La belle et la bête
111,111,3.5,La belle et la bête
110,110,4.0,La belle et la bête
109,109,4.0,La belle et la bête
105,105,3.0,La belle et la bête
100,100,3.0,La belle et la bête
93,93,3.5,La belle et la bête
92,92,5.0,La belle et la bête
90,90,4.0,La belle et la bête
89,89,4.0,La belle et la bête
88,88,3.5,La belle et la bête
87,87,3.0,La belle et la bête
85,85,5.0,La belle et la bête
79,79,2.5,La belle et la bête
78,78,5.0,La belle et la bête
77,77,2.5,La belle et la bête
73,73,3.0,La belle et la bête
70,70,3.0,La belle et la bête
67,67,3.0,La belle et la bête
57,57,3.0,La belle et la bête
55,55,5.0,La belle et la bête
48,48,3.5,La belle et la bête
44,44,3.0,La belle et la bête
42,42,4.0,La belle et la bête
41,41,4.0,La belle et la bête
39,39,4.0,La belle et la bête
26,26,2.5,La belle et la bête
24,24,4.0,La belle et la bête
23,23,4.5,La belle et la bête
22,22,5.0,La belle et la bête
21,21,3.0,La belle et la bête
19,19,3.0,La belle et la bête
18,18,3.0,La belle et la bête
15,15,4.0,La belle et la bête
558,558,4.0,L'Année dernière à Marienbad
547,547,3.0,L'Année dernière à Marienbad
407,407,4.0,L'Année dernière à Marienbad
294,294,2.5,L'Année dernière à Marienbad
606,606,5.0,Red River
587,587,3.5,Red River
564,564,3.0,Red River
558,558,5.0,Red River
529,529,4.5,Red River
509,509,5.0,Red River
505,505,3.0,Red River
499,499,5.0,Red River
481,481,5.0,Red River
472,472,5.0,Red River
468,468,4.5,Red River
450,450,4.5,Red River
348,348,5.0,Red River
311,311,2.5,Red River
265,265,4.0,Red River
262,262,3.0,Red River
236,236,4.0,Red River
178,178,2.5,Red River
159,159,3.5,Red River
102,102,4.0,Red River
56,56,4.0,Red River
23,23,4.5,Red River
15,15,3.0,Red River
642,642,5.0,A Shot in the Dark
614,614,5.0,A Shot in the Dark
608,608,4.0,A Shot in the Dark
605,605,3.0,A Shot in the Dark
558,558,3.0,A Shot in the Dark
547,547,4.0,A Shot in the Dark
509,509,3.0,A Shot in the Dark
457,457,3.5,A Shot in the Dark
452,452,3.0,A Shot in the Dark
423,423,3.5,A Shot in the Dark
388,388,2.0,A Shot in the Dark
373,373,4.0,A Shot in the Dark
313,313,3.0,A Shot in the Dark
102,102,2.0,A Shot in the Dark
630,630,4.0,Bullitt
620,620,4.0,Bullitt
597,597,4.0,Bullitt
585,585,5.0,Bullitt
575,575,5.0,Bullitt
569,569,5.0,Bullitt
537,537,5.0,Bullitt
529,529,4.0,Bullitt
463,463,4.0,Bullitt
461,461,4.0,Bullitt
460,460,4.0,Bullitt
436,436,3.0,Bullitt
405,405,4.5,Bullitt
387,387,4.0,Bullitt
382,382,4.0,Bullitt
372,372,4.0,Bullitt
342,342,5.0,Bullitt
311,311,4.5,Bullitt
306,306,5.0,Bullitt
294,294,4.0,Bullitt
212,212,3.5,Bullitt
196,196,3.0,Bullitt
195,195,2.0,Bullitt
56,56,4.0,Bullitt
19,19,5.0,Bullitt
15,15,1.0,Bullitt
564,564,4.0,Jezebel
457,457,2.0,Jezebel
353,353,1.0,Jezebel
285,285,1.0,Jezebel
137,137,1.0,Jezebel
123,123,4.0,Jezebel
664,664,3.0,The Hunchback of Notre Dame
623,623,3.5,The Hunchback of Notre Dame
599,599,3.5,The Hunchback of Notre Dame
572,572,3.0,The Hunchback of Notre Dame
501,501,4.0,The Hunchback of Notre Dame
480,480,3.5,The Hunchback of Notre Dame
475,475,2.0,The Hunchback of Notre Dame
468,468,2.0,The Hunchback of Notre Dame
457,457,2.0,The Hunchback of Notre Dame
384,384,3.0,The Hunchback of Notre Dame
380,380,2.5,The Hunchback of Notre Dame
333,333,5.0,The Hunchback of Notre Dame
294,294,4.0,The Hunchback of Notre Dame
251,251,4.5,The Hunchback of Notre Dame
250,250,4.5,The Hunchback of Notre Dame
244,244,2.0,The Hunchback of Notre Dame
238,238,4.5,The Hunchback of Notre Dame
213,213,2.5,The Hunchback of Notre Dame
205,205,3.5,The Hunchback of Notre Dame
200,200,2.5,The Hunchback of Notre Dame
98,98,5.0,The Hunchback of Notre Dame
73,73,3.0,The Hunchback of Notre Dame
68,68,4.0,The Hunchback of Notre Dame
15,15,0.5,The Hunchback of Notre Dame
577,577,5.0,42nd Street
452,452,4.0,42nd Street
358,358,3.0,42nd Street
355,355,3.5,42nd Street
311,311,3.5,42nd Street
248,248,5.0,42nd Street
232,232,4.0,42nd Street
195,195,4.0,42nd Street
102,102,5.0,42nd Street
49,49,4.0,42nd Street
34,34,4.0,42nd Street
650,650,3.0,英雄
641,641,3.0,英雄
616,616,3.0,英雄
559,559,4.0,英雄
534,534,3.0,英雄
533,533,2.0,英雄
516,516,3.0,英雄
496,496,4.0,英雄
490,490,4.0,英雄
459,459,2.0,英雄
452,452,1.0,英雄
434,434,1.0,英雄
361,361,3.0,英雄
311,311,2.0,英雄
284,284,5.0,英雄
256,256,3.0,英雄
252,252,2.0,英雄
233,233,3.0,英雄
182,182,3.0,英雄
128,128,5.0,英雄
113,113,5.0,英雄
110,110,1.0,英雄
90,90,3.0,英雄
70,70,4.0,英雄
55,55,3.0,英雄
18,18,2.0,英雄
509,509,3.0,The Front Page
659,659,3.0,風の谷のナウシカ
609,609,5.0,風の谷のナウシカ
608,608,3.0,風の谷のナウシカ
564,564,3.0,風の谷のナウシカ
534,534,2.0,風の谷のナウシカ
509,509,3.0,風の谷のナウシカ
380,380,2.5,風の谷のナウシカ
358,358,1.0,風の谷のナウシカ
343,343,4.0,風の谷のナウシカ
284,284,3.0,風の谷のナウシカ
223,223,3.0,風の谷のナウシカ
165,165,3.0,風の谷のナウシカ
111,111,3.0,風の谷のナウシカ
90,90,4.0,風の谷のナウシカ
86,86,5.0,風の谷のナウシカ
70,70,4.0,風の谷のナウシカ
24,24,4.0,風の谷のナウシカ
18,18,3.0,風の谷のナウシカ
547,547,2.5,The Collector
665,665,4.0,Dark Wolf
624,624,3.0,Dark Wolf
475,475,0.5,Dark Wolf
262,262,0.5,Dark Wolf
624,624,1.0,Things to Come
624,624,2.0,Queen of Hearts
62,62,1.5,Queen of Hearts
